image_id,coco_url,caption
422670,http://images.cocodataset.org/val2017/000000422670.jpg,A small child is reaching for the camera.
309678,http://images.cocodataset.org/val2017/000000309678.jpg,A person is holding a tomato above a tray.
460929,http://images.cocodataset.org/val2017/000000460929.jpg,A hot dog with mustard is next to a bottle of soda.
297595,http://images.cocodataset.org/val2017/000000297595.jpg,A person on a surfboard is surfing on a crashing wave.
324614,http://images.cocodataset.org/val2017/000000324614.jpg,"Young lady, wearing a black dress, brushing her teeth."
329455,http://images.cocodataset.org/val2017/000000329455.jpg,A very large pizza on a wooden table .
108503,http://images.cocodataset.org/val2017/000000108503.jpg,Two surfers in wetsuits carrying surfboards along the beach.
415882,http://images.cocodataset.org/val2017/000000415882.jpg,a woman lying on a bed underneath a blanket
251119,http://images.cocodataset.org/val2017/000000251119.jpg,"The lunchbox has a cold sandwich, strawberry yogurt and orange juice. "
230983,http://images.cocodataset.org/val2017/000000230983.jpg,A person is doing a trick over a trash can.
266892,http://images.cocodataset.org/val2017/000000266892.jpg,a woman standing at the end of a tennis court holding up a racket 
359677,http://images.cocodataset.org/val2017/000000359677.jpg,A man riding a kiteboard over the ocean under a gray sky.
234779,http://images.cocodataset.org/val2017/000000234779.jpg,A couple of plates topped with sloppy joes.
451150,http://images.cocodataset.org/val2017/000000451150.jpg,Half a dozen donuts are sitting in a box.
505451,http://images.cocodataset.org/val2017/000000505451.jpg,A person riding the waves on a surf board.
249550,http://images.cocodataset.org/val2017/000000249550.jpg,A spare bedroom with a bed with a flowered blanket.
270122,http://images.cocodataset.org/val2017/000000270122.jpg,Waves crashing on the shore with a surfer in the midst
453341,http://images.cocodataset.org/val2017/000000453341.jpg,The living room in a house with many figurines on the shelf
554156,http://images.cocodataset.org/val2017/000000554156.jpg,A man holding a tennis racket in the air
263644,http://images.cocodataset.org/val2017/000000263644.jpg,The antique bed has elaborate wood decoration on the frame..
551820,http://images.cocodataset.org/val2017/000000551820.jpg,Several people playing tennis in a school gymnasium.
82765,http://images.cocodataset.org/val2017/000000082765.jpg,A bed and window in a small room.
139,http://images.cocodataset.org/val2017/000000000139.jpg,A woman stands in the dining area at the table.
498807,http://images.cocodataset.org/val2017/000000498807.jpg,A young girl tries to keep her balance on a surfboard.
294831,http://images.cocodataset.org/val2017/000000294831.jpg,Two pieces of pizza are served on a plate.
122962,http://images.cocodataset.org/val2017/000000122962.jpg,A classroom of small children eating pizza. 
485071,http://images.cocodataset.org/val2017/000000485071.jpg,Guy falling off his surfboard after losing battle with the wave
364126,http://images.cocodataset.org/val2017/000000364126.jpg,A man in shorts surfing in the ocean
125936,http://images.cocodataset.org/val2017/000000125936.jpg,People in a grocery story that sells fruit and drinks.
187362,http://images.cocodataset.org/val2017/000000187362.jpg,A man and his surfboard survey a stormy sea
482275,http://images.cocodataset.org/val2017/000000482275.jpg,A man and woman cutting a slice of cake by trees.
261535,http://images.cocodataset.org/val2017/000000261535.jpg,A woman in white dress playing a game of tennis.
179141,http://images.cocodataset.org/val2017/000000179141.jpg,Four people are smiling together over a box of pizza.
74200,http://images.cocodataset.org/val2017/000000074200.jpg,Surf boards adorn the windows of a dessert shop. 
515350,http://images.cocodataset.org/val2017/000000515350.jpg,A man riding a wave on top of a surfboard.
65736,http://images.cocodataset.org/val2017/000000065736.jpg,A woman in black shirt and skirt playing a game of tennis.
41990,http://images.cocodataset.org/val2017/000000041990.jpg,A group of people on snow shoes posing for a photo.
302030,http://images.cocodataset.org/val2017/000000302030.jpg,A picture of a cluttered home office desk.
162732,http://images.cocodataset.org/val2017/000000162732.jpg,THERE ARE PEOPLE PLAYING A SOCCER GAME ON THE FIELD
477955,http://images.cocodataset.org/val2017/000000477955.jpg,a para sailor launching his sail at the beach.
199551,http://images.cocodataset.org/val2017/000000199551.jpg,A picture of a young boy laying on top of a bed.
463802,http://images.cocodataset.org/val2017/000000463802.jpg,A teddy bear watching a man with a tennis racket.
551215,http://images.cocodataset.org/val2017/000000551215.jpg,a tennis player running to get to the ball
220584,http://images.cocodataset.org/val2017/000000220584.jpg,a surfer that has fallen off of his surf board
437331,http://images.cocodataset.org/val2017/000000437331.jpg,a person riding a surf board on a wave
515579,http://images.cocodataset.org/val2017/000000515579.jpg,A man holding a ball while standing next to a gate.
263403,http://images.cocodataset.org/val2017/000000263403.jpg,A surfer flies off the crest of a wave.
109798,http://images.cocodataset.org/val2017/000000109798.jpg,three different donuts one is pink one is brown and one has white sprinkles
361147,http://images.cocodataset.org/val2017/000000361147.jpg,A tennis player shows controlled excitement while a crowd watches.
84431,http://images.cocodataset.org/val2017/000000084431.jpg,A slice of pizza sitting on top of a white plate.
191672,http://images.cocodataset.org/val2017/000000191672.jpg,a person riding a skate board on a wave
5193,http://images.cocodataset.org/val2017/000000005193.jpg,Man and boys holding two surfboards getting picture taken.
179642,http://images.cocodataset.org/val2017/000000179642.jpg,a tennis player sitting in a chair shirtless
438862,http://images.cocodataset.org/val2017/000000438862.jpg,a group of adults playing soccer on a field
148739,http://images.cocodataset.org/val2017/000000148739.jpg,A person in a wet suit on a surfboard
189451,http://images.cocodataset.org/val2017/000000189451.jpg,A piece of cake left on a plate
25228,http://images.cocodataset.org/val2017/000000025228.jpg,A woman sitting on a surfboard in the ocean.
183049,http://images.cocodataset.org/val2017/000000183049.jpg,A book shelf filled with lots of colorful books.
81988,http://images.cocodataset.org/val2017/000000081988.jpg,Four kids sitting on surfboards with man in background.
254368,http://images.cocodataset.org/val2017/000000254368.jpg,A man laying in bed holding a plate of food.
404805,http://images.cocodataset.org/val2017/000000404805.jpg,A woman on a boogie board riding a wave.
567011,http://images.cocodataset.org/val2017/000000567011.jpg,A person riding a beautiful wave very smooth
263969,http://images.cocodataset.org/val2017/000000263969.jpg,Man and woman holding a knife up to a small cake. 
342186,http://images.cocodataset.org/val2017/000000342186.jpg,A closeup of a pizza on a plate. 
329542,http://images.cocodataset.org/val2017/000000329542.jpg,A hand adding a cherry to some small tarts.
449661,http://images.cocodataset.org/val2017/000000449661.jpg,A room with many medical supplies in it. 
59635,http://images.cocodataset.org/val2017/000000059635.jpg,Woman in wet suit considers waves near forested coastline.
324927,http://images.cocodataset.org/val2017/000000324927.jpg,A plate of two slices of pizza and a cup of juice.
396729,http://images.cocodataset.org/val2017/000000396729.jpg,"A remote control, book and phone sitting on  a bed"
453040,http://images.cocodataset.org/val2017/000000453040.jpg,White flowers on a white decorative wedding cake.
561465,http://images.cocodataset.org/val2017/000000561465.jpg,Donuts in a box and a type of meat on a plate.
511453,http://images.cocodataset.org/val2017/000000511453.jpg,A pizza with french fries on it on a table.
27972,http://images.cocodataset.org/val2017/000000027972.jpg,A man in a red shirt rides a yellow surfboard on light blue water.
170613,http://images.cocodataset.org/val2017/000000170613.jpg,Surfers holding boards standing in water at ocean.
350405,http://images.cocodataset.org/val2017/000000350405.jpg,A snowboarder sailing down a snowy hillside on a mountain.
275058,http://images.cocodataset.org/val2017/000000275058.jpg,a kite surfer is flying in the air over some water
464786,http://images.cocodataset.org/val2017/000000464786.jpg,A hot dog and a bun with some mustard.
175535,http://images.cocodataset.org/val2017/000000175535.jpg,a white plate with some food and two trays of sauce
173004,http://images.cocodataset.org/val2017/000000173004.jpg,A half eaten slice of pizza is on a plate with a knife and fork.
137106,http://images.cocodataset.org/val2017/000000137106.jpg,it looks like a hand of a small child with pink and white top
35062,http://images.cocodataset.org/val2017/000000035062.jpg,a sleeping child in a bed with a black and white cover
479953,http://images.cocodataset.org/val2017/000000479953.jpg,A soccer playing getting ready to kick a ball during a game.
391722,http://images.cocodataset.org/val2017/000000391722.jpg,A man serving another man a cake with candles on it.
535523,http://images.cocodataset.org/val2017/000000535523.jpg,A machine in a factory with a blue chair sitting next to it.
563349,http://images.cocodataset.org/val2017/000000563349.jpg,A person on a board holding a para sail rope over a snow field.
334483,http://images.cocodataset.org/val2017/000000334483.jpg,A group of women standing around a cake cutting slices.
97278,http://images.cocodataset.org/val2017/000000097278.jpg,Young man on top of a snowboard wearing maroon jacket. 
555412,http://images.cocodataset.org/val2017/000000555412.jpg,A pizza covered in lots of greens on top of a table.
445999,http://images.cocodataset.org/val2017/000000445999.jpg,A woman brushes her teeth with foamy toothpaste.
311394,http://images.cocodataset.org/val2017/000000311394.jpg,A infant holding a baby toothbrush in his hand looking at it.
230819,http://images.cocodataset.org/val2017/000000230819.jpg,A wild rides the waves on his surfboard.
385719,http://images.cocodataset.org/val2017/000000385719.jpg,Laptop with computer monitors displayed on wooden desk.
159458,http://images.cocodataset.org/val2017/000000159458.jpg,A dog rests on a bed in a bedroom where one person is also sitting.
406611,http://images.cocodataset.org/val2017/000000406611.jpg,A bunch of people are standing in the snow
328601,http://images.cocodataset.org/val2017/000000328601.jpg,A tennis players concentrates as he prepares to smack the ball.
327617,http://images.cocodataset.org/val2017/000000327617.jpg,an old black and white photo of a tennis player
226903,http://images.cocodataset.org/val2017/000000226903.jpg,"A table with many different objects, including a plate of sandwiches. "
51938,http://images.cocodataset.org/val2017/000000051938.jpg,A person on skis does a trick on a rail.
551439,http://images.cocodataset.org/val2017/000000551439.jpg,A woman smiles from behind the book she has been reading.
145597,http://images.cocodataset.org/val2017/000000145597.jpg,A group of woman sitting around at a picnic.
292908,http://images.cocodataset.org/val2017/000000292908.jpg,A man is surfing on a wave in the ocean.
10583,http://images.cocodataset.org/val2017/000000010583.jpg,a plate of meat topped with potatoes veggies and gravy
498032,http://images.cocodataset.org/val2017/000000498032.jpg,A person standing in a room with a remote.
35279,http://images.cocodataset.org/val2017/000000035279.jpg,there is a tennis racket and a laptop on the floor
122672,http://images.cocodataset.org/val2017/000000122672.jpg,A guy on a surf board in the water.
456303,http://images.cocodataset.org/val2017/000000456303.jpg,A person on a snowboard who is performing a trick.
64718,http://images.cocodataset.org/val2017/000000064718.jpg,there is a male tennis player about to hit the ball
485130,http://images.cocodataset.org/val2017/000000485130.jpg,A cake made to look like a wrestling ring.
383838,http://images.cocodataset.org/val2017/000000383838.jpg,A woman that is looking at a white remote.
468245,http://images.cocodataset.org/val2017/000000468245.jpg,A white bed sitting in the corner of a room next to windows.
33368,http://images.cocodataset.org/val2017/000000033368.jpg,A man that is on a tennis court with a racquet.
276285,http://images.cocodataset.org/val2017/000000276285.jpg,A small pizza in the middle of a table.
471756,http://images.cocodataset.org/val2017/000000471756.jpg,a small boy is riding a wave on a green yellow and black body board
414034,http://images.cocodataset.org/val2017/000000414034.jpg,A kid sitting on a bed with a remote.
512985,http://images.cocodataset.org/val2017/000000512985.jpg,A person standing on a beach with surfboard.
382009,http://images.cocodataset.org/val2017/000000382009.jpg,A person on a court with a tennis racket.
112298,http://images.cocodataset.org/val2017/000000112298.jpg,The man holds a ping pong paddle under the shelf on a wall.
431693,http://images.cocodataset.org/val2017/000000431693.jpg,there is a male tennis player trying to hit the ball
170191,http://images.cocodataset.org/val2017/000000170191.jpg,Man dressed in leopard robe next to a bed.
400573,http://images.cocodataset.org/val2017/000000400573.jpg,A man biting into a doughnut with a sly look.
108253,http://images.cocodataset.org/val2017/000000108253.jpg,A plate of cheese bread next to bread sticks and wine.
344795,http://images.cocodataset.org/val2017/000000344795.jpg,there is a round pan covered with aluminum in the stove
273760,http://images.cocodataset.org/val2017/000000273760.jpg,A man standing on top of a tennis court holding a racquet.
378116,http://images.cocodataset.org/val2017/000000378116.jpg,A person riding a wave on top of a surfboard.
274411,http://images.cocodataset.org/val2017/000000274411.jpg,A tennis player getting ready to serve the ball 
252701,http://images.cocodataset.org/val2017/000000252701.jpg,a man on a blue surfboard on top of some rough water
15079,http://images.cocodataset.org/val2017/000000015079.jpg,Two peanut butter and jelly sandwiches sliced in half
175251,http://images.cocodataset.org/val2017/000000175251.jpg,A toddler in the bathroom brushing his teeth
252776,http://images.cocodataset.org/val2017/000000252776.jpg,a man glares as other people behind him look on
71451,http://images.cocodataset.org/val2017/000000071451.jpg,A clean bed in a hotel room with towels and soap laid out
313034,http://images.cocodataset.org/val2017/000000313034.jpg,A man in a green shirt stands by a girl holding a piece of cake on a plate.
115898,http://images.cocodataset.org/val2017/000000115898.jpg,A man in black wetsuit on white surfboard riding wave.
432085,http://images.cocodataset.org/val2017/000000432085.jpg,A man leaning his mouth down to a plate that has a sandwich on it and a blue water bottle behind it.
372577,http://images.cocodataset.org/val2017/000000372577.jpg,a tennis player holding a tennis racket on a court
430056,http://images.cocodataset.org/val2017/000000430056.jpg, A cut in half sandwich sitting inside of a microwave.
405195,http://images.cocodataset.org/val2017/000000405195.jpg,This a case full of doughnuts and cinnamon buns.
368684,http://images.cocodataset.org/val2017/000000368684.jpg,A room with a tv in the background and a laptop screen in the foreground 
254016,http://images.cocodataset.org/val2017/000000254016.jpg,A row of doughnuts being passed through a fryer.
436315,http://images.cocodataset.org/val2017/000000436315.jpg,A homemade pizza sits on a metal sheet.
76468,http://images.cocodataset.org/val2017/000000076468.jpg,Two tennis players shaking hands on the court 
80932,http://images.cocodataset.org/val2017/000000080932.jpg,A child taking a bite of a pizza slice on a plate.
33221,http://images.cocodataset.org/val2017/000000033221.jpg,A woman holding a tennis racquet in the air
167572,http://images.cocodataset.org/val2017/000000167572.jpg,A sandwich with nachos and a salad on a plate.
232489,http://images.cocodataset.org/val2017/000000232489.jpg,A paper plate that has two pieces of pizza on it.
417608,http://images.cocodataset.org/val2017/000000417608.jpg,A cut in half sandwich sitting on top of a white plate.
179487,http://images.cocodataset.org/val2017/000000179487.jpg,A woman tennis player is about to return the ball. 
88970,http://images.cocodataset.org/val2017/000000088970.jpg,A man serving a tennis ball on top of a tennis court.
474167,http://images.cocodataset.org/val2017/000000474167.jpg,A woven basket with slices of pizza in it
517056,http://images.cocodataset.org/val2017/000000517056.jpg,Two women handing out cake on plates on a dining table. 
51976,http://images.cocodataset.org/val2017/000000051976.jpg,A man on a surfboard riding a wave in the ocean.
370677,http://images.cocodataset.org/val2017/000000370677.jpg,Three workers stand next to each other with their baked goods behind them.
37689,http://images.cocodataset.org/val2017/000000037689.jpg,There are two snowboarders in the air completing stunts.
180101,http://images.cocodataset.org/val2017/000000180101.jpg,A boy getting ready to blow out candles on a birthday cake.
429623,http://images.cocodataset.org/val2017/000000429623.jpg,A very large pizza on top of a pan on a table.
177539,http://images.cocodataset.org/val2017/000000177539.jpg,A man in striped shorts leaning against a board on a beach. 
449312,http://images.cocodataset.org/val2017/000000449312.jpg,A very nice cake dish with some pastries in it.
150417,http://images.cocodataset.org/val2017/000000150417.jpg,An older woman sitting at a table with a cake
463842,http://images.cocodataset.org/val2017/000000463842.jpg,A small bed with lots of bottles underneath
475064,http://images.cocodataset.org/val2017/000000475064.jpg,The front of a restaurant with someone holding up food 
526197,http://images.cocodataset.org/val2017/000000526197.jpg,Donuts on display behind a glass with its name by the donut. 
23359,http://images.cocodataset.org/val2017/000000023359.jpg,A man flying through the air while riding a snowboard.
120853,http://images.cocodataset.org/val2017/000000120853.jpg,A close up of a sandwich with a drink in the back.
256518,http://images.cocodataset.org/val2017/000000256518.jpg,"A breakfast plate with toast, vegetables, eggs and meat."
350679,http://images.cocodataset.org/val2017/000000350679.jpg,A newly married couple cutting up a  giant hot dog cake.
563281,http://images.cocodataset.org/val2017/000000563281.jpg,An old picture of a baby holding a record in his hand. 
300276,http://images.cocodataset.org/val2017/000000300276.jpg,People are at an outdoor lunch table in a park.
19402,http://images.cocodataset.org/val2017/000000019402.jpg,A COUPLE WEARING HEAVY COATS LAUGHING WHILE EATING PIZZA.
466567,http://images.cocodataset.org/val2017/000000466567.jpg,A tree with a donut as an ornament
482319,http://images.cocodataset.org/val2017/000000482319.jpg,A man and women who are looking at a small child.
163611,http://images.cocodataset.org/val2017/000000163611.jpg,A pizza sits on a plate with one piece taken out of it.
231125,http://images.cocodataset.org/val2017/000000231125.jpg,a person putting some pastries into a bag 
10092,http://images.cocodataset.org/val2017/000000010092.jpg,A green netted bed in a light filled bedroom.
536038,http://images.cocodataset.org/val2017/000000536038.jpg,A woman laying in bed reading a book while wearing purple socks.
416534,http://images.cocodataset.org/val2017/000000416534.jpg,"A room with table, chair, tv monitor and stand"
183391,http://images.cocodataset.org/val2017/000000183391.jpg,A man holding a tennis racquet on top of a tennis court.
283113,http://images.cocodataset.org/val2017/000000283113.jpg,A couple of hot dogs on a paper plate.
322352,http://images.cocodataset.org/val2017/000000322352.jpg,A dining room with some plants are seen.
188296,http://images.cocodataset.org/val2017/000000188296.jpg,A group of foot ball players standing on top of a football field.
336356,http://images.cocodataset.org/val2017/000000336356.jpg,A beautiful woman sitting at a table with two pizzas.
361238,http://images.cocodataset.org/val2017/000000361238.jpg,A woman sitting in front of a giant pizza.
224222,http://images.cocodataset.org/val2017/000000224222.jpg,a group of people that is surfing on some water
9400,http://images.cocodataset.org/val2017/000000009400.jpg,A group of people that are sitting in front of laptops.
512657,http://images.cocodataset.org/val2017/000000512657.jpg,A couple of people playing a game with remote controllers.
362716,http://images.cocodataset.org/val2017/000000362716.jpg,A man swinging a tennis racquet at a ball on a court.
468332,http://images.cocodataset.org/val2017/000000468332.jpg,The man is holding the child and lighting the candle.
426376,http://images.cocodataset.org/val2017/000000426376.jpg,A man riding a snowboard down the side of a snow covered slope.
99428,http://images.cocodataset.org/val2017/000000099428.jpg,A stack of different electronics devices on a table.
532481,http://images.cocodataset.org/val2017/000000532481.jpg,A person kitesurfing over the waves of the ocean's shore.
85195,http://images.cocodataset.org/val2017/000000085195.jpg,A white plate topped with an icing and sauce covered dessert.
25603,http://images.cocodataset.org/val2017/000000025603.jpg,A girl with some food and drink at a table.
345252,http://images.cocodataset.org/val2017/000000345252.jpg,A boy waring headphones is playing a game on his computer.
393056,http://images.cocodataset.org/val2017/000000393056.jpg,a man wearing a wet suit riding the wave
551780,http://images.cocodataset.org/val2017/000000551780.jpg,A large clock mounted to the side of a building.
127517,http://images.cocodataset.org/val2017/000000127517.jpg,A row of surfboards sticking out of the sand sitting next to each other.
66523,http://images.cocodataset.org/val2017/000000066523.jpg,A bed topped with three white pillows covered in a canopy.
359219,http://images.cocodataset.org/val2017/000000359219.jpg,Two pizzas sitting in pie pans on top of  a stove.
322574,http://images.cocodataset.org/val2017/000000322574.jpg,A sandwich sitting on top of a pile of fries.
332351,http://images.cocodataset.org/val2017/000000332351.jpg,so many people on the sea skating and swimming
579635,http://images.cocodataset.org/val2017/000000579635.jpg,A man surfing in the ocean with a sail boat behind him.
50943,http://images.cocodataset.org/val2017/000000050943.jpg,A person riding a wave on top of a surfboard.
210915,http://images.cocodataset.org/val2017/000000210915.jpg,A man riding a surfboard on a wave in the ocean.
104424,http://images.cocodataset.org/val2017/000000104424.jpg,A tennis player stands on a court holding a racket and smiles.
223182,http://images.cocodataset.org/val2017/000000223182.jpg,A person sitting down with a tennis racket.
441286,http://images.cocodataset.org/val2017/000000441286.jpg,A person on a surf board riding a wave.
193674,http://images.cocodataset.org/val2017/000000193674.jpg,A person on a surfboard in the water.
274460,http://images.cocodataset.org/val2017/000000274460.jpg,A group of people on a beach with surf boards.
156643,http://images.cocodataset.org/val2017/000000156643.jpg,Person cutting cake at a theme restaurant characters in background.
210230,http://images.cocodataset.org/val2017/000000210230.jpg,a bunch of women serving hot dogs 
547854,http://images.cocodataset.org/val2017/000000547854.jpg,a half eaten pizza is sitting on a plate
237071,http://images.cocodataset.org/val2017/000000237071.jpg,A man standing on a tennis court holding a tennis racquet.
62692,http://images.cocodataset.org/val2017/000000062692.jpg,A woman standing on top of a tennis court.
167159,http://images.cocodataset.org/val2017/000000167159.jpg,a doll with a bonnet and a book on a pillow
99182,http://images.cocodataset.org/val2017/000000099182.jpg,A man looking through a book on top of a table.
422886,http://images.cocodataset.org/val2017/000000422886.jpg,A man eating a hot dog with cheese and onions.
389197,http://images.cocodataset.org/val2017/000000389197.jpg,A boy sliding down a waterslide at a waterpark.
246883,http://images.cocodataset.org/val2017/000000246883.jpg,Two men holding their surfboards near an ocean. 
96493,http://images.cocodataset.org/val2017/000000096493.jpg,A boy draped in a blanket holds a remote control on a couch
563758,http://images.cocodataset.org/val2017/000000563758.jpg,a teddy bear that has a red scarf on 
296222,http://images.cocodataset.org/val2017/000000296222.jpg,A man wearing sunglasses while holding a plate of pizza.
554266,http://images.cocodataset.org/val2017/000000554266.jpg,A series of photos showing a person laying on a bed.
189775,http://images.cocodataset.org/val2017/000000189775.jpg,Competior preparing to return volley during tennis match.
420069,http://images.cocodataset.org/val2017/000000420069.jpg,A group of people playing a game of baseball on a field.
83531,http://images.cocodataset.org/val2017/000000083531.jpg,A BBQ topped with lots of sausages sitting side by side.
75612,http://images.cocodataset.org/val2017/000000075612.jpg,Small group with hand held video controllers interacting with out of frame screen.
345941,http://images.cocodataset.org/val2017/000000345941.jpg,A desert on a plate with a spoon on the side of the plate.
248400,http://images.cocodataset.org/val2017/000000248400.jpg,A man opens pizza box and stares at the camera.
111609,http://images.cocodataset.org/val2017/000000111609.jpg,A man is sleeping with the covers pulled up high.
465430,http://images.cocodataset.org/val2017/000000465430.jpg,a couple of sandwiches are on a pan
323355,http://images.cocodataset.org/val2017/000000323355.jpg,A young kid is holding a box of pizza. 
491130,http://images.cocodataset.org/val2017/000000491130.jpg,A man riding a snowboard on top of a snow covered slope.
425906,http://images.cocodataset.org/val2017/000000425906.jpg,A man flying through the air while riding a snowboard.
138241,http://images.cocodataset.org/val2017/000000138241.jpg,A burrito sitting on top of a white plate.
376900,http://images.cocodataset.org/val2017/000000376900.jpg,A tennis player prepares to serve a tennis ball.
10995,http://images.cocodataset.org/val2017/000000010995.jpg,A small room with a bed and window letting in light.
197022,http://images.cocodataset.org/val2017/000000197022.jpg,I want the pizza that has extra cheese on it.
360393,http://images.cocodataset.org/val2017/000000360393.jpg,"A thing is in the outline and it shows up like something 
"
19432,http://images.cocodataset.org/val2017/000000019432.jpg,a man playing tennis going for a low ball
320642,http://images.cocodataset.org/val2017/000000320642.jpg,A woman holding a game controller as her friend watches.
127476,http://images.cocodataset.org/val2017/000000127476.jpg,A pizza that is sitting on a plastic tray.
250901,http://images.cocodataset.org/val2017/000000250901.jpg,A group of people getting their food from a bag.
376206,http://images.cocodataset.org/val2017/000000376206.jpg,A man is surfing in the ocean on a large wave.
334417,http://images.cocodataset.org/val2017/000000334417.jpg,A man looks on as he finishes his meal
40757,http://images.cocodataset.org/val2017/000000040757.jpg,A young boy laying in bed with a pacifier in his mouth
92053,http://images.cocodataset.org/val2017/000000092053.jpg,"Three plates, spoons and glasses on a dining table"
460333,http://images.cocodataset.org/val2017/000000460333.jpg,A young boy sitting on a bed in a bedroom.
483531,http://images.cocodataset.org/val2017/000000483531.jpg,Two single beds are pushed up against each other.
177065,http://images.cocodataset.org/val2017/000000177065.jpg,Children and an adult on a tennis court. 
337498,http://images.cocodataset.org/val2017/000000337498.jpg,A large slice of pizza with cheese and marinara sauce on a plate. 
296284,http://images.cocodataset.org/val2017/000000296284.jpg,A donut shop is full of different flavors of donuts.
442323,http://images.cocodataset.org/val2017/000000442323.jpg,A hotel has a small tv on the dresser.
56344,http://images.cocodataset.org/val2017/000000056344.jpg,Two computer monitors on a desk with a keyboard and mouse
363207,http://images.cocodataset.org/val2017/000000363207.jpg,A newly married couple sharing a piece of there wedding cake.
451693,http://images.cocodataset.org/val2017/000000451693.jpg,pizza sitting on stack of plates on wood background
180878,http://images.cocodataset.org/val2017/000000180878.jpg,A table topped with a smart phone next to a white bag.
242060,http://images.cocodataset.org/val2017/000000242060.jpg,a plate of pastry on a wood table and a glass of drink 
371552,http://images.cocodataset.org/val2017/000000371552.jpg,a boy with a green shirt and a black pair of shorts playing soccer
523807,http://images.cocodataset.org/val2017/000000523807.jpg,A foot long hot dog sitting on top of a bun.
347693,http://images.cocodataset.org/val2017/000000347693.jpg,A couple of windows sitting inside of a room.
481390,http://images.cocodataset.org/val2017/000000481390.jpg,A group of young men playing a game of basketball.
410456,http://images.cocodataset.org/val2017/000000410456.jpg,a surfing instructor teaches students with surfboards on a beach in front of large hotel buildings.
160666,http://images.cocodataset.org/val2017/000000160666.jpg,A toothbrush with toothpaste next to a tube on a counter.
364557,http://images.cocodataset.org/val2017/000000364557.jpg,"After a long day surfing, this couple walks down the shoreline."
467315,http://images.cocodataset.org/val2017/000000467315.jpg,A vase full of white flowers sitting on a wooden table.
214703,http://images.cocodataset.org/val2017/000000214703.jpg,Pair of surfers paddling out to open ocean.
400161,http://images.cocodataset.org/val2017/000000400161.jpg,A bunch of remotes that are in cloth holders.
253819,http://images.cocodataset.org/val2017/000000253819.jpg,A man that is jumping in the air with a skateboard.
18150,http://images.cocodataset.org/val2017/000000018150.jpg,a man holding a piece of pizza in front of a kid 
370999,http://images.cocodataset.org/val2017/000000370999.jpg,some little stones sitting around a dime 
201426,http://images.cocodataset.org/val2017/000000201426.jpg,two young boys are enjoying pizza and pepsi
885,http://images.cocodataset.org/val2017/000000000885.jpg,a male tennis player in white shorts is playing tennis
197004,http://images.cocodataset.org/val2017/000000197004.jpg,The sandwich features a large portion of meat.
551822,http://images.cocodataset.org/val2017/000000551822.jpg,A sandwich and sauce on a white plate.
357903,http://images.cocodataset.org/val2017/000000357903.jpg,Two pizzas with cheese and an egg on top.
342128,http://images.cocodataset.org/val2017/000000342128.jpg,A man is holding a tennis racket while posing.
494913,http://images.cocodataset.org/val2017/000000494913.jpg,Residential living room with fireplace and large television.
577864,http://images.cocodataset.org/val2017/000000577864.jpg,Three people are playing with a red kick ball.
395903,http://images.cocodataset.org/val2017/000000395903.jpg,A person walking in the ocean with a surfboard under their arm. 
160728,http://images.cocodataset.org/val2017/000000160728.jpg,The man stands next to a child standing on a canoe with a paddle.
73946,http://images.cocodataset.org/val2017/000000073946.jpg,A couple of men standing on either side of a surfboard.
287959,http://images.cocodataset.org/val2017/000000287959.jpg,a sandwich that has something green and red in it
521405,http://images.cocodataset.org/val2017/000000521405.jpg,A stuffed animal sitting in front of a tooth brush.
567640,http://images.cocodataset.org/val2017/000000567640.jpg,A group of men running across a soccer field.
54605,http://images.cocodataset.org/val2017/000000054605.jpg,a shake is sitting next to a cake
258883,http://images.cocodataset.org/val2017/000000258883.jpg,Someone is working on grilling some food on a grill.
302990,http://images.cocodataset.org/val2017/000000302990.jpg,A person with a surfboard in a room.
67310,http://images.cocodataset.org/val2017/000000067310.jpg,A male skater jumps in the air at a skate park.
2261,http://images.cocodataset.org/val2017/000000002261.jpg,A man on a blue raft attempting to catch a ride on a large wave.
393014,http://images.cocodataset.org/val2017/000000393014.jpg,Several sandwiches sitting on a window display together. 
463174,http://images.cocodataset.org/val2017/000000463174.jpg,A young woman in pink leggings playing tennis
541123,http://images.cocodataset.org/val2017/000000541123.jpg,four tennis players with rackets on a court
44195,http://images.cocodataset.org/val2017/000000044195.jpg,A woman with a snowboard with a man standing next to her on a ski slope.
534041,http://images.cocodataset.org/val2017/000000534041.jpg,a woman is feeding food to this small child
335328,http://images.cocodataset.org/val2017/000000335328.jpg,A couple of people riding waves on top of boards.
79969,http://images.cocodataset.org/val2017/000000079969.jpg,a tennis player hitting a serve on a court
474028,http://images.cocodataset.org/val2017/000000474028.jpg,a group of kids playing soccer in a field
292024,http://images.cocodataset.org/val2017/000000292024.jpg,A woman wearing glasses looking at slices of pizza
35682,http://images.cocodataset.org/val2017/000000035682.jpg,Eating a donut makes for a quick and easy breakfast.
513567,http://images.cocodataset.org/val2017/000000513567.jpg,Two Asian women eating chili dogs while standing on a street.
333237,http://images.cocodataset.org/val2017/000000333237.jpg,There is a room with rose wallpaper and a large bed.
206027,http://images.cocodataset.org/val2017/000000206027.jpg,A slice of pizza that is on top of a napkin.
190648,http://images.cocodataset.org/val2017/000000190648.jpg,A messy and unmade bed and a red chair
322724,http://images.cocodataset.org/val2017/000000322724.jpg,a man that is skiing down a snowy field
